x,Pressure (p),Velocity (v)
-1.0,7.440151952041672e-44,2.6527720449026005e-06
-0.9966666666666667,-3.925091339295264e-08,-2.1523463926910386e-06
-0.9933333333333333,2.516726511217215e-07,6.3781971611063055e-06
-0.99,-1.3319988226237915e-07,-2.1405503050259077e-06
-0.9866666666666667,1.1276277976070071e-07,1.5348114954962546e-06
-0.9833333333333333,-7.969258509288448e-08,-1.1944412542583134e-06
-0.98,7.424162995304888e-08,1.1987562719220944e-06
-0.9766666666666667,-6.056145312046531e-08,-1.1256726593480057e-06
-0.9733333333333334,4.448009985639232e-08,1.0565819125907758e-06
-0.97,-2.582986630775575e-08,-9.851119226096553e-07
-0.9666666666666667,4.246982519143915e-09,9.106499900553322e-07
-0.9633333333333334,2.0030516755837827e-08,-8.338008345268806e-07
-0.96,-4.7192475909012915e-08,7.54479267611659e-07
-0.9566666666666667,7.709274222985943e-08,-6.729644836018112e-07
-0.9533333333333334,-1.0978867021768287e-07,5.893224614364711e-07
-0.95,1.4519912885969952e-07,-5.037489775833504e-07
-0.9466666666666667,-1.8326352642609034e-07,4.1641119251336517e-07
-0.9433333333333334,2.239511529135445e-07,-3.2743814784711053e-07
-0.94,-2.671005974059572e-07,2.370814120333093e-07
-0.9366666666666666,3.127139891849194e-07,-1.4542092406109144e-07
-0.9333333333333333,-3.6054931592680406e-07,5.277275011232181e-08
-0.9299999999999999,4.1062303052324257e-07,4.081336293989863e-08
-0.9266666666666666,-4.626336353911646e-07,-1.349774279644749e-07
-0.9233333333333333,5.165944562181075e-07,2.2968183182288518e-07
-0.92,-5.721647137626318e-07,-3.2454216686584665e-07
-0.9166666666666666,6.29339742850722e-07,4.195172673182973e-07
-0.9133333333333333,-6.877574994380886e-07,-5.14215446293253e-07
-0.91,7.47384015805793e-07,6.085797190645853e-07
-0.9066666666666666,-8.078509941382369e-07,-7.022251054217969e-07
-0.9033333333333333,8.690879318394077e-07,7.950704930760199e-07
-0.9,-9.307319307177632e-07,-8.867481502368503e-07
-0.8966666666666666,9.926728000066181e-07,9.771485368708748e-07
-0.8933333333333333,-1.0545614331693863e-06,-1.0659283449564022e-06
-0.89,1.1162485896004352e-06,1.1529490267612704e-06
-0.8866666666666667,-1.177404395740626e-06,-1.2378959289132024e-06
-0.8833333333333333,1.237844377186221e-06,1.320604049450648e-06
-0.88,-1.2972609749684589e-06,-1.4007892070757685e-06
-0.8766666666666667,1.3554407499108947e-06,1.4782649755473059e-06
-0.8733333333333333,-1.4120998025177929e-06,-1.55277774633763e-06
-0.87,1.4670036451063228e-06,1.6241263442501827e-06
-0.8666666666666667,-1.519892307334793e-06,-1.6920867935287073e-06
-0.8633333333333333,1.5705190621505865e-06,1.7564507720174084e-06
-0.86,-1.6186476119894004e-06,-1.817022509637954e-06
-0.8566666666666667,1.664028033404444e-06,1.8735944521394717e-06
-0.8533333333333333,-1.706447375887481e-06,-1.9259975970479276e-06
-0.85,1.745661264961715e-06,1.9740328218505786e-06
-0.8466666666666667,-1.7814800189505865e-06,-2.017556766911051e-06
-0.8433333333333333,1.813672839243146e-06,2.0563857964641415e-06
-0.84,-1.84207365785538e-06,-2.090401588095854e-06
-0.8366666666666667,1.866472329791999e-06,2.119442146761586e-06
-0.8333333333333333,-1.8867272143343484e-06,-2.1434141555356627e-06
-0.83,1.9026547811820945e-06,2.1621823970718303e-06
-0.8266666666666667,-1.9141390703708684e-06,-2.175679040982822e-06
-0.8233333333333334,1.921027959336149e-06,2.1837997483927566e-06
-0.82,-1.923232735226326e-06,-2.1865030689483553e-06
-0.8166666666666667,1.9206363499555094e-06,2.183718571623063e-06
-0.8133333333333334,-1.913179054446254e-06,-2.1754323334543e-06
-0.81,1.9007814657722074e-06,2.161609896070589e-06
-0.8066666666666666,-1.883414473296907e-06,-2.14226607709246e-06
-0.8033333333333333,1.8610379810416413e-06,2.1174035860361907e-06
-0.8,-1.8336549994824603e-06,-2.087067055565759e-06
-0.7966666666666666,1.8012654341995993e-06,2.05129674303658e-06
-0.7933333333333333,-1.763905548441683e-06,-2.010167930616982e-06
-0.79,1.7216151763946184e-06,1.963758095218161e-06
-0.7866666666666666,-1.6744644766907413e-06,-1.9121735875801126e-06
-0.7833333333333333,1.6225324253800323e-06,1.8555281355383904e-06
-0.78,-1.5659231229654472e-06,-1.7939590685546732e-06
-0.7766666666666666,1.5047532870953215e-06,1.7276148444209322e-06
-0.7733333333333333,-1.4391603701885097e-06,-1.6566631052925877e-06
-0.77,1.369296829358878e-06,1.5812849854240207e-06
-0.7666666666666666,-1.2953322331758022e-06,-1.501677192567411e-06
-0.7633333333333333,1.2174522431082018e-06,1.418051005604602e-06
-0.76,-1.1358566613610889e-06,-1.3306303394874391e-06
-0.7566666666666666,1.0507613097497911e-06,1.2396536383483219e-06
-0.7533333333333333,-9.62393759546307e-07,-1.1453696360397748e-06
-0.75,8.709964716078498e-07,1.0480405102509733e-06
-0.7466666666666666,-7.768218091718681e-07,-9.479369459144874e-07
-0.7433333333333333,6.80134856769126e-07,8.453409744437662e-07
-0.74,-5.812094345019555e-07,-7.405420374626131e-07
-0.7366666666666666,4.80328726655889e-07,6.338376408830257e-07
-0.7333333333333334,-3.7778451477495976e-07,-5.255326627413731e-07
