x,Pressure (p),Velocity (v)
-1.0,7.440151952041672e-44,0.005188887480027203
-0.98,-0.00041452948764885724,-0.0027597999428105187
-0.96,0.0009612636365047076,0.0021567656427482623
-0.94,0.0015433811998212285,0.002945943120342047
-0.92,-0.003680995501801705,-0.0052840389436931935
-0.9,0.003409660498188203,0.004328415821264379
-0.88,-0.0042717834722012325,-0.005067634974453776
-0.86,0.004485525838809152,0.005077982736552792
-0.84,-0.004293455936396622,-0.004708667924007004
-0.8200000000000001,0.003821329468238126,0.004083922308352013
-0.8,-0.002720036808019822,-0.0028552701502893617
-0.78,0.001303394813019254,0.0013376675625692126
-0.76,0.00047371206494755693,0.0005133628506777661
-0.74,-0.0024860898066205823,-0.0025725301462786983
-0.72,0.004552227297955603,0.004659790242661365
-0.7,-0.006396969579279348,-0.006503981774938499
-0.6799999999999999,0.007898226750980076,0.007989760866755955
-0.6599999999999999,-0.008865395777149293,-0.008935016377818546
-0.64,0.008960334567686926,0.009009728474869383
-0.62,-0.00838641524257226,-0.008422594396629932
-0.6,0.0068034133202618755,0.006834263421249107
-0.5800000000000001,-0.00458893904961955,-0.004618724958172323
-0.56,0.0019216731113253982,0.0019483075892506622
-0.54,0.001610818585841014,0.001595509231223557
-0.52,-0.004037752552181358,-0.004044700752979779
-0.5,0.007146213977637108,0.007183969339855071
-0.48,-0.009848296345382592,-0.00991819722431365
-0.45999999999999996,0.008279542582057433,0.008373336442648085
-0.43999999999999995,-0.014797957377709043,-0.014899092842226964
-0.42000000000000004,0.0006800628561671412,0.0007684128342727533
-0.4,-0.026241907667033687,-0.026300282417951133
-0.38,-0.032770001993459294,-0.032749948281515326
-0.36,-0.07735225499725898,-0.0773375613253396
-0.33999999999999997,-0.1385894322616375,-0.1386243041363229
-0.31999999999999995,-0.23180091072081738,-0.2317668239239512
-0.29999999999999993,-0.3734910608952365,-0.37350359491744056
-0.28,-0.5235536947415266,-0.5235767699227327
-0.26,-0.7093314000348685,-0.7092684747413746
-0.24,-0.8490083237078978,-0.8491037752485275
-0.21999999999999997,-0.9679646063850241,-0.9678493793928422
-0.19999999999999996,-0.9933010180320346,-0.9934157847293018
-0.17999999999999994,-0.9598221176299602,-0.9597093609807541
-0.16000000000000003,-0.8468954009161215,-0.8469467008865945
-0.14,-0.6958727608756267,-0.6957640572433778
-0.12,-0.5289164344280693,-0.5287227643340582
-0.09999999999999998,-0.36818510974292207,-0.3679589550117896
-0.07999999999999996,-0.2417539971612501,-0.2405530598992404
-0.05999999999999994,-0.14086803623223002,-0.13931253169344884
-0.040000000000000036,-0.0830112700738937,-0.07611312351419876
-0.020000000000000018,-0.04378400570274017,-0.03063469759885683
0.0,-0.03785613008691093,1.300716768733111e-15
0.020000000000000018,-0.04378400570273952,0.030634697598856963
0.040000000000000036,-0.08301127007389293,0.0761131235141989
0.06000000000000005,-0.14086803623223024,0.13931253169344765
0.08000000000000007,-0.24175399716125004,0.2405530598992403
0.10000000000000009,-0.36818510974292196,0.3679589550117893
0.1200000000000001,-0.5289164344280696,0.5287227643340593
0.14000000000000012,-0.6958727608756253,0.695764057243378
0.15999999999999992,-0.8468954009161227,0.8469467008865944
0.17999999999999994,-0.9598221176299626,0.9597093609807549
0.19999999999999996,-0.9933010180320359,0.9934157847293026
0.21999999999999997,-0.9679646063850256,0.9678493793928424
0.24,-0.8490083237078978,0.8491037752485285
0.26,-0.709331400034868,0.7092684747413764
0.28,-0.5235536947415269,0.5235767699227336
0.30000000000000004,-0.37349106089523687,0.3735035949174421
0.32000000000000006,-0.23180091072081857,0.23176682392395065
0.3400000000000001,-0.13858943226163745,0.1386243041363224
0.3600000000000001,-0.07735225499725977,0.07733756132534123
0.3800000000000001,-0.03277000199345901,0.03274994828151669
0.40000000000000013,-0.026241907667032424,0.026300282417951314
0.41999999999999993,0.0006800628561665963,-0.0007684128342722137
0.43999999999999995,-0.014797957377708629,0.014899092842226376
0.45999999999999996,0.008279542582056376,-0.00837333644264733
0.48,-0.009848296345381414,0.009918197224313292
0.5,0.007146213977636715,-0.007183969339855008
0.52,-0.0040377525521806,0.004044700752980542
0.54,0.0016108185858416356,-0.0015955092312234975
0.56,0.0019216731113253728,-0.0019483075892488594
0.5800000000000001,-0.004588939049618115,0.0046187249581722285
0.6000000000000001,0.006803413320261382,-0.006834263421248343
0.6200000000000001,-0.00838641524257265,0.008422594396629854
0.6400000000000001,0.008960334567685654,-0.00900972847486999
0.6600000000000001,-0.008865395777150103,0.008935016377817875
0.6799999999999999,0.007898226750980685,-0.007989760866757746
0.7,-0.006396969579279835,0.006503981774940356
0.72,0.004552227297955083,-0.004659790242661833
0.74,-0.0024860898066201426,0.0025725301462782815
0.76,0.0004737120649479035,-0.000513362850677377
0.78,0.00130339481301917,-0.0013376675625687943
0.8,-0.0027200368080207166,0.0028552701502884666
0.8200000000000001,0.0038213294682394,-0.004083922308351407
0.8400000000000001,-0.00429345593639615,0.004708667924007672
0.8600000000000001,0.004485525838809305,-0.005077982736553397
0.8800000000000001,-0.004271783472200536,0.005067634974452221
0.9000000000000001,0.0034096604981894807,-0.0043284158212645195
0.9199999999999999,-0.0036809955018018096,0.0052840389436929775
0.94,0.001543381199819739,-0.00294594312034173
0.96,0.0009612636365055225,-0.0021567656427486184
0.98,-0.0004145294876481478,0.0027597999428098713
1.0,7.440151952041672e-44,-0.00518888748002733
