x,Pressure (p),Velocity (v)
-0.6499999999999999,-1.1020830241442534e-05,-1.1769419759010296e-05
-0.64,-1.2230295352468189e-05,-1.1440576824526135e-05
-0.63,3.5090395578682906e-05,3.429810316550923e-05
-0.62,-5.637019462620267e-05,-5.560366299159272e-05
-0.61,7.504424115743526e-05,7.43233631803536e-05
-0.6,-9.0301673163576e-05,-8.963951224969888e-05
-0.59,0.00010086439181633537,0.00010026861334449606
-0.5800000000000001,-0.00010753820138950303,-0.00010701231919574649
-0.5700000000000001,0.00010671537474172566,0.00010625981655877765
-0.56,-0.00010551260120420811,-0.00010512560282183357
-0.55,8.88046983395846e-05,8.848304034061382e-05
-0.54,-8.83494582245684e-05,-8.808906155327218e-05
-0.53,4.18782804527116e-05,4.167467834120376e-05
-0.52,-7.349997992622291e-05,-7.334868394364048e-05
-0.51,-5.284405765562389e-05,-5.2947280261767745e-05
-0.5,-0.0001102970739254737,-0.00011023815252066013
-0.49,-0.0002603402651557853,-0.00026035804974782557
-0.48,-0.00032839339131680254,-0.0003284142897144785
-0.47,-0.0007696559462455353,-0.000769598038135716
-0.45999999999999996,-0.0010495674472526862,-0.00104966151945474
-0.44999999999999996,-0.0020585016585672852,-0.0020583714075109194
-0.43999999999999995,-0.0030125175724472304,-0.0030126849028293233
-0.42999999999999994,-0.005196891012033237,-0.0051966847924593195
-0.42000000000000004,-0.00775897422949214,-0.007759222084228038
-0.41000000000000003,-0.012320021250399597,-0.012319728045016406
-0.4,-0.018175689358190115,-0.018176032642203015
-0.39,-0.027205277666276544,-0.027204878508257476
-0.38,-0.0390421897766439,-0.039042651739644156
-0.37,-0.05569465352633467,-0.055694120608382996
-0.36,-0.07720272917353048,-0.07720334251304331
-0.35,-0.10546271790053546,-0.10546201323939224
-0.33999999999999997,-0.14077521968133003,-0.1407760281220208
-0.32999999999999996,-0.18452244932085377,-0.18452152292338175
-0.31999999999999995,-0.23687047405780542,-0.2368715344303298
-0.30999999999999994,-0.2981563414403407,-0.2981551289614034
-0.29999999999999993,-0.3678670962389092,-0.3678684810109411
-0.29000000000000004,-0.44480696455684027,-0.4448053844585269
-0.28,-0.527344923215235,-0.5273467232631647
-0.27,-0.612594967619842,-0.612592917712471
-0.26,-0.6977934303174335,-0.697795757134915
-0.25,-0.7787923772244516,-0.7787897295188081
-0.24,-0.8522929579085231,-0.8522959419125828
-0.22999999999999998,-0.9139190727118388,-0.9139156605876262
-0.21999999999999997,-0.9609185663317577,-0.9609223368291809
-0.20999999999999996,-0.9899997733137968,-0.989995342673388
-0.19999999999999996,-1.0000694409075204,-1.0000740267476647
-0.18999999999999995,-0.9899513583793489,-0.9899453623199661
-0.17999999999999994,-0.9607976751409744,-0.960802583319352
-0.16999999999999993,-0.9138102988717884,-0.9138010683430935
-0.16000000000000003,-0.8521251739498436,-0.8521277523033405
-0.15000000000000002,-0.7787040855351727,-0.7786857208752297
-0.14,-0.697675960427435,-0.6976655359712506
-0.13,-0.6125955937296492,-0.6125472627850282
-0.12,-0.5273476569172514,-0.5272862854467073
-0.10999999999999999,-0.4449288893184151,-0.44478117740103257
-0.09999999999999998,-0.3680420308222697,-0.3678068384994321
-0.08999999999999997,-0.29845393731701125,-0.29799272116024655
-0.07999999999999996,-0.23735681817860657,-0.2365834358944133
-0.06999999999999995,-0.18523893037106162,-0.1838573251112719
-0.05999999999999994,-0.14203110122147206,-0.13973074344817493
-0.04999999999999993,-0.10735385488852718,-0.1034779607660617
-0.040000000000000036,-0.08044334051525674,-0.07416602687096094
-0.030000000000000027,-0.06062722455449933,-0.050534455882925926
-0.020000000000000018,-0.04703980203652049,-0.031258896928175975
-0.010000000000000009,-0.03920754780613381,-0.01489533905678181
0.0,-0.03659361979692874,-4.0365411843077393e-16
0.010000000000000009,-0.039207547806133544,0.014895339056781984
0.020000000000000018,-0.04703980203651996,0.03125889692817365
0.030000000000000027,-0.06062722455449839,0.0505344558829271
0.040000000000000036,-0.08044334051525706,0.07416602687096109
0.050000000000000044,-0.10735385488852839,0.10347796076605986
0.06000000000000005,-0.14203110122147328,0.13973074344817465
0.07000000000000006,-0.18523893037106157,0.18385732511127342
0.08000000000000007,-0.23735681817860643,0.23658343589441183
0.09000000000000008,-0.29845393731700914,0.2979927211602447
0.10000000000000009,-0.3680420308222665,0.3678068384994287
0.1100000000000001,-0.44492888931841273,0.44478117740102846
0.1200000000000001,-0.5273476569172495,0.527286285446707
0.13000000000000012,-0.6125955937296476,0.6125472627850262
0.14000000000000012,-0.6976759604274361,0.6976655359712506
0.15000000000000013,-0.7787040855351723,0.778685720875229
0.15999999999999992,-0.852125173949845,0.8521277523033413
0.16999999999999993,-0.9138102988717888,0.9138010683430939
0.17999999999999994,-0.9607976751409756,0.9608025833193523
0.18999999999999995,-0.9899513583793496,0.9899453623199661
0.19999999999999996,-1.0000694409075193,1.0000740267476655
0.20999999999999996,-0.9899997733137975,0.9899953426733868
0.21999999999999997,-0.9609185663317562,0.9609223368291814
0.22999999999999998,-0.9139190727118383,0.9139156605876272
0.24,-0.8522929579085222,0.8522959419125808
0.25,-0.7787923772244519,0.7787897295188078
0.26,-0.6977934303174345,0.6977957571349154
0.27,-0.6125949676198417,0.6125929177124695
0.28,-0.5273449232152372,0.5273467232631667
0.29000000000000004,-0.44480696455684215,0.4448053844585261
0.30000000000000004,-0.3678670962389105,0.3678684810109447
0.31000000000000005,-0.29815634144034026,0.2981551289614034
0.32000000000000006,-0.23687047405780806,0.23687153443032938
0.33000000000000007,-0.18452244932085346,0.18452152292338256
0.3400000000000001,-0.1407752196813302,0.14077602812202136
0.3500000000000001,-0.10546271790053692,0.1054620132393932
0.3600000000000001,-0.07720272917353024,0.07720334251304405
0.3700000000000001,-0.05569465352633357,0.055694120608382046
0.3800000000000001,-0.03904218977664247,0.03904265173964273
0.3900000000000001,-0.02720527766627724,0.027204878508258826
0.40000000000000013,-0.018175689358190167,0.018176032642202553
0.4099999999999999,-0.012320021250397904,0.012319728045016262
0.41999999999999993,-0.0077589742294907815,0.007759222084228513
0.42999999999999994,-0.005196891012033853,0.005196684792459047
0.43999999999999995,-0.003012517572447538,0.0030126849028267195
0.44999999999999996,-0.002058501658566952,0.0020583714075114667
0.45999999999999996,-0.0010495674472540606,0.0010496615194543486
0.47,-0.0007696559462459899,0.000769598038137212
0.48,-0.0003283933913154081,0.00032841428971344287
0.49,-0.00026034026515615714,0.0002603580497490304
0.5,-0.00011029707392535071,0.00011023815252224753
0.51,-5.284405765629024e-05,5.294728026374195e-05
0.52,-7.349997992809342e-05,7.334868394065979e-05
0.53,4.187828045351226e-05,-4.16746783423715e-05
0.54,-8.834945822624332e-05,8.808906155389947e-05
0.55,8.880469834034795e-05,-8.848304034056394e-05
0.56,-0.00010551260120279371,0.00010512560282152336
0.5700000000000001,0.00010671537474105978,-0.00010625981655844556
0.5800000000000001,-0.00010753820138839318,0.00010701231919403446
0.5900000000000001,0.00010086439181750025,-0.00010026861334650582
0.6000000000000001,-9.030167316338815e-05,8.963951225027176e-05
0.6100000000000001,7.504424115709433e-05,-7.432336317925281e-05
0.6200000000000001,-5.637019462667711e-05,5.5603662991473546e-05
0.6300000000000001,3.5090395578566666e-05,-3.429810316532093e-05
0.6400000000000001,-1.2230295352020544e-05,1.1440576825213954e-05
0.6500000000000001,-1.1020830241472588e-05,1.1769419758444156e-05
0.6600000000000001,3.3613592159781975e-05,-3.4270359494215336e-05
0.6699999999999999,-5.440329467811415e-05,5.490339518499155e-05
0.6799999999999999,7.245617703538911e-05,-7.271856669887842e-05
0.69,-8.689570864385891e-05,8.682114375319004e-05
0.7,9.708927228803038e-05,-9.65584614564094e-05
0.71,-0.0001025694319338926,0.00010144146933701945
0.72,0.00010312195407634187,-0.00010123318731406462
0.73,-9.875722433084613e-05,9.592073408387457e-05
0.74,8.968962861759746e-05,-8.569551853789119e-05
0.75,-7.640395962185833e-05,7.102067211601136e-05
0.76,5.9446123331122495e-05,-5.242300750044772e-05
0.77,-3.970368408418294e-05,3.077504402153859e-05
0.78,1.7887316620213463e-05,-6.778158645555008e-06
0.79,4.858141855229185e-06,-1.842446782746347e-05
0.8,-2.7812825757684603e-05,4.410493556150077e-05
0.81,4.982192636036793e-05,-6.908856494682053e-05
0.8200000000000001,-7.019389371285146e-05,9.26499346217156e-05
0.8300000000000001,8.813923152906227e-05,-0.00011394959433018479
0.8400000000000001,-0.00010285248861022853,0.0001321141767407377
0.8500000000000001,0.0001143496226485811,-0.0001470722240108384
0.8600000000000001,-0.00012149628697763637,0.00015758143565216344
0.8700000000000001,0.00012535644113196526,-0.00016457690593188758
0.8800000000000001,-0.0001245298709983189,0.00016650911651053748
0.8900000000000001,0.00012073614570777814,-0.00016492931963398653
0.9000000000000001,-0.000113074294300509,0.00015875195850032997
0.9100000000000001,0.00010263073844767898,-0.00014886750954881128
0.9199999999999999,-9.04345530729615e-05,0.00013608968404180323
0.9299999999999999,7.531081648549038e-05,-0.00011909166495291108
0.94,-6.134742389975942e-05,0.00010176849756642303
0.95,4.306272689974559e-05,-7.625429660799327e-05
0.96,-3.689029822788723e-05,7.791594033177667e-05
0.97,6.859036253190761e-06,6.680184986928533e-06
0.98,3.795886693989083e-05,-0.00033129546293435145
0.99,-8.389957947171402e-06,0.00017223124653594675
1.0,7.440151952041672e-44,-0.0002532966173046379
