x,Pressure (p),Velocity (v)
-1.0,7.440151952041672e-44,1.4783829763877067e-15
-0.9966666666666667,-6.586844374544467e-16,5.722552089252125e-16
-0.9933333333333333,-1.9903012931756777e-15,2.3940421615846675e-15
-0.99,3.128165665775444e-17,-1.456435855115859e-15
-0.9866666666666667,-1.326185633453942e-16,2.1559760429262606e-16
-0.9833333333333333,-1.6387976501634864e-15,1.1664219163143698e-15
-0.98,1.0057986121898678e-16,1.3458548687756592e-15
-0.9766666666666667,-9.607557876504214e-16,2.440735291232965e-15
-0.9733333333333334,8.153122640997762e-17,1.0938350766642006e-15
-0.97,1.6084253744549376e-16,-1.573916970439253e-15
-0.9666666666666667,-1.8153638439775627e-16,-6.750753965970188e-16
-0.9633333333333334,6.416227106331252e-16,-2.458683742836705e-16
-0.96,-4.428174766994863e-16,6.400223305027562e-17
-0.9566666666666667,5.862325874098691e-16,6.3823280146663975e-16
-0.9533333333333334,-4.0910050329803505e-16,-1.0327821798742368e-15
-0.95,-2.023134602301417e-15,2.1057683856332288e-16
-0.9466666666666667,2.9301663657730674e-15,2.4743522465623852e-15
-0.9433333333333334,-7.770243998617225e-16,2.8795969267335986e-17
-0.94,-1.9294078127652473e-15,1.9548771925417537e-16
-0.9366666666666666,4.0454439811132745e-17,1.9355655326372098e-15
-0.9333333333333333,-4.865781035580145e-16,-7.349586060745287e-16
-0.9299999999999999,-8.025759090912254e-16,1.0861840325346054e-15
-0.9266666666666666,-3.071267794082074e-16,-4.983675344290276e-16
-0.9233333333333333,-2.9165472844786534e-16,1.1302994381808427e-15
-0.92,8.364932000706514e-16,5.609380595702501e-16
-0.9166666666666666,1.8753581434687363e-15,-3.2758162832527516e-16
-0.9133333333333333,2.9671420773319426e-16,6.688790504223839e-16
-0.91,-1.8401868425164334e-15,3.988865502744696e-17
-0.9066666666666666,1.204801551869429e-15,-9.79908705525314e-17
-0.9033333333333333,-3.703105148412738e-16,6.657204509339041e-16
-0.9,1.70004775915029e-15,-9.25192059664534e-16
-0.8966666666666666,-8.484122284227567e-16,-5.826090230570492e-16
-0.8933333333333333,1.4816822948881224e-16,1.834210644894039e-15
-0.89,3.8801707426264626e-16,-2.013683406975398e-15
