x,Pressure (p),Velocity (v)
-1.0,7.440151952041672e-44,-0.0035737246198237448
-0.98,-0.0009964196787680694,0.0017669556212965099
-0.96,-0.0003859423583298067,-1.7761074113950495e-06
-0.94,-0.0009187948650106479,-0.0034071549304881205
-0.92,0.0007523470277778328,0.0032497850528231003
-0.9,0.0008199585649115873,-0.0009049590706856667
-0.88,0.0013274116168771406,0.0030948058644834236
-0.86,-0.00017936763745571966,-0.0018845035927071313
-0.84,-0.0006504481019707505,0.0010231700078018647
-0.8200000000000001,-0.0014808275651310419,-0.003132479656510908
-0.8,-0.0004615959979655056,0.0011797713605074217
-0.78,0.00034911669226785394,-0.0012973966154284104
-0.76,0.0013553574336097002,0.0030114275794325455
-0.74,0.001093554275196488,-0.0005826429950336107
-0.72,4.69652471272472e-05,0.0017533124186318316
-0.7,-0.0009327475733454254,-0.002670233118378137
-0.6799999999999999,-0.001615686639432334,0.00016275599502873039
-0.6599999999999999,-0.0004554099915906593,-0.002278672499509854
-0.64,0.00023627378901449153,0.0021021195313481117
-0.62,0.001944191229078509,2.9090345677002303e-05
-0.6,0.0007794695613812352,0.0027381563782040053
-0.5800000000000001,0.0006593868319368906,-0.0013345699501054983
-0.56,-0.0020074131391753756,1.979485051855744e-05
-0.54,-0.000940859454336923,-0.0029820159135206404
-0.52,-0.001632421886065986,0.00040466374981253095
-0.5,0.0016561922273686737,-0.0003627239726321087
-0.48,0.0005433050099448622,0.002510332734867814
-0.45999999999999996,0.0012914931660530818,-0.0005992038940479414
-0.43999999999999995,-0.004375164282094471,-0.002583841144316458
-0.42000000000000004,-0.008814603611460201,-0.010465457309519827
-0.4,-0.021642671140750608,-0.020146770536567847
-0.38,-0.03925178201599235,-0.04056246768779391
-0.36,-0.07698042493819256,-0.07587832045700028
-0.33999999999999997,-0.13711335412153983,-0.13801050511377613
-0.31999999999999995,-0.2348098791515655,-0.23415014388721234
-0.29999999999999993,-0.3662858061101044,-0.3667337537006966
-0.28,-0.5295274119451471,-0.5292935324260666
-0.26,-0.7005921408076922,-0.700609946857418
-0.24,-0.8556054768337248,-0.8557440022565936
-0.21999999999999997,-0.9616423012171156,-0.9613258453159237
-0.19999999999999996,-0.9988973052535628,-0.9993333362971605
-0.17999999999999994,-0.9580340099715834,-0.9575091258067124
-0.16000000000000003,-0.8497173521072078,-0.8503179015454275
-0.14,-0.6966800707201302,-0.6960272357958065
-0.12,-0.5276620412709222,-0.5281961827291791
-0.09999999999999998,-0.36947295576105116,-0.3685592598612887
-0.07999999999999996,-0.2383541956539218,-0.2380578959307692
-0.05999999999999994,-0.1429604705872431,-0.14010743812389193
-0.040000000000000036,-0.08016197017181417,-0.0743839636751643
-0.020000000000000018,-0.046953472577435824,-0.03112611710267624
0.0,-0.03565845899209408,0.00013229162464942326
0.020000000000000018,-0.04691215403325501,0.03100867364632267
0.040000000000000036,-0.07988420643304837,0.07438126496302108
0.06000000000000005,-0.14272972047724414,0.13976279721845025
0.08000000000000007,-0.2378114815296247,0.2376537792020309
0.10000000000000009,-0.36948696174619117,0.36852104174329486
0.1200000000000001,-0.527768275459981,0.5282803422761129
0.14000000000000012,-0.697948020111037,0.6973463045284373
0.15999999999999992,-0.8507284759019423,0.8511628282007645
0.17999999999999994,-0.959321277387233,0.9589560223029036
0.19999999999999996,-0.998128004734266,0.9983520839706116
0.21999999999999997,-0.9601418646841288,0.9600584340982536
0.24,-0.8521916957482522,0.8521622371031592
0.26,-0.6988378535602595,0.6990304629873237
0.28,-0.5288424813142135,0.5285311246784624
0.30000000000000004,-0.3695970014718938,0.3700293278569396
0.32000000000000006,-0.23857156689150577,0.23801175845180084
0.3400000000000001,-0.1416159182454519,0.14225830387678515
0.3600000000000001,-0.07735826331544901,0.07662758310327931
0.3800000000000001,-0.037425491470364954,0.0382163537340529
0.40000000000000013,-0.016198137905722203,0.015373363438544105
0.41999999999999993,-0.004894960872212732,0.005739912857674124
0.43999999999999995,-0.001766346278608971,0.0009308789963870524
0.45999999999999996,-0.0005532999751417667,0.0013601024696118869
0.48,-0.002443042213213504,0.0016844259430194206
0.5,-0.0025146630643679392,0.0032056588724981906
0.52,-0.0034454088848687,0.0028354928468589833
0.54,-0.0016302813157776646,0.0021474118117752157
0.56,-0.000678628194621239,0.00026470619271768976
0.5800000000000001,0.0017645180249905316,-0.0014597270768114598
0.6000000000000001,0.0023881970294580336,-0.0025766723979774434
0.6200000000000001,0.003069997400488098,-0.003005793281176665
0.6400000000000001,0.0020208679050693653,-0.001951135564403493
0.6600000000000001,0.0007052932240334361,-0.0009250710689973358
0.6799999999999999,-0.0008800926699331866,0.0012733665171274205
0.7,-0.002546363664211109,0.001944170252186946
0.72,-0.002466597396715066,0.003327292173006955
0.74,-0.003071852564187546,0.001881500678966925
0.76,-0.0002146732392769009,0.001832081004424776
0.78,-0.0006971385143479881,-0.0014781003006302325
0.8,0.003921171645703026,-0.0010100117346529616
0.8200000000000001,0.0004675920226552496,-0.004352861106744707
0.8400000000000001,0.005942571521106748,-0.0007645500363796113
0.8600000000000001,-0.0029946814401568137,-0.003853587861431149
0.8800000000000001,0.005674730414619739,0.0034323323089994777
0.9000000000000001,-0.009790635648965046,-0.0033064246293596175
0.9199999999999999,0.008210213078162361,0.005604346723724785
0.94,-0.016881162470018942,0.0012963532424166296
0.96,0.036940516846674945,0.049549288960860124
0.98,-0.007498897574516023,-0.03237032193871979
1.0,7.440151952041672e-44,0.042896419478178856
